life_expectancy;continent;location;date;total_cases;total_deaths;hospital_beds_per_thousand;gdp_per_capita;population;population_density;median_age;aged_65_older
82.8;Europe;Sweden;09/05/2020;252650;31750;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;10/05/2020;259210;32200;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;11/05/2020;263220;32250;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;12/05/2020;266700;32560;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;13/05/2020;272720;33130;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;14/05/2020;279090;34600;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;15/05/2020;285820;35290;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;16/05/2020;292070;36460;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;17/05/2020;296770;36740;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;18/05/2020;301430;36790;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;19/05/2020;303770;36980;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;20/05/2020;307990;37430;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;21/05/2020;315230;38310;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;22/05/2020;321720;38710;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;23/05/2020;328090;39250;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;24/05/2020;331880;39920;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;25/05/2020;334590;39980;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;26/05/2020;338430;40290;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;27/05/2020;344400;41250;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;28/05/2020;350880;42200;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;29/05/2020;357270;42660;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;30/05/2020;364760;43500;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;31/05/2020;371130;43950;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;01/06/2020;375420;43950;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;02/06/2020;378140;44030;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;03/06/2020;385890;44680;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;04/06/2020;408030;45420;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;05/06/2020;418830;45620;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;06/06/2020;429390;46390;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;07/06/2020;438870;46560;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;08/06/2020;447300;46590;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;09/06/2020;451330;46940;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;10/06/2020;459240;47170;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;11/06/2020;468140;47950;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;12/06/2020;482880;48140;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;13/06/2020;496840;48540;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;14/06/2020;509310;48740;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;15/06/2020;516140;48740;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;16/06/2020;523830;48910;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;17/06/2020;533230;49390;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;18/06/2020;545620;50410;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;19/06/2020;560430;50530;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;20/06/2020;560430;50530;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;21/06/2020;560430;50530;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;22/06/2020;560430;50530;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;23/06/2020;589320;51220;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;24/06/2020;608370;51610;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;25/06/2020;623240;52090;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;26/06/2020;638900;52300;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;27/06/2020;651370;52800;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;28/06/2020;651370;52800;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;29/06/2020;651370;52800;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;30/06/2020;676670;53100;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;01/07/2020;684510;53330;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;02/07/2020;696920;53700;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;03/07/2020;706390;54110;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;04/07/2020;714190;54200;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;05/07/2020;714190;54200;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;06/07/2020;714190;54200;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;07/07/2020;730610;54330;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;08/07/2020;733440;54470;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;09/07/2020;738580;54820;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;10/07/2020;743330;55000;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;11/07/2020;748980;55260;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;12/07/2020;748980;55260;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;13/07/2020;748980;55260;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;14/07/2020;758260;55360;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;15/07/2020;760010;55450;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;16/07/2020;764920;55720;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;17/07/2020;768770;55930;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;18/07/2020;772810;56190;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;19/07/2020;772810;56190;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;20/07/2020;772810;56190;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;21/07/2020;780480;56390;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;22/07/2020;781660;56460;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;23/07/2020;785040;56670;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;24/07/2020;787630;56760;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;25/07/2020;789970;56970;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;26/07/2020;789970;56970;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;27/07/2020;789970;56970;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;28/07/2020;793950;57000;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;29/07/2020;794940;57020;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;30/07/2020;797820;57300;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;31/07/2020;801000;57390;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;01/08/2020;804220;57430;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;02/08/2020;804220;57430;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;03/08/2020;804220;57430;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;04/08/2020;810120;57440;222;46949283;100992700;24718;41.0;19985
82.8;Europe;Sweden;05/08/2020;811810;57470;222;46949283;100992700;24718;41.0;19985
83.78;Europe;Switzerland;31/12/2019;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;01/01/2020;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;02/01/2020;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;03/01/2020;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;04/01/2020;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;05/01/2020;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;06/01/2020;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;07/01/2020;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;08/01/2020;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;09/01/2020;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;10/01/2020;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;11/01/2020;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;12/01/2020;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;13/01/2020;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;14/01/2020;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;15/01/2020;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;16/01/2020;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;17/01/2020;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;18/01/2020;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;19/01/2020;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;20/01/2020;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;21/01/2020;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;22/01/2020;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;23/01/2020;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;24/01/2020;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;25/01/2020;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;26/01/2020;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;27/01/2020;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;28/01/2020;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;29/01/2020;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;30/01/2020;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;31/01/2020;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;01/02/2020;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;02/02/2020;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;03/02/2020;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;04/02/2020;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;05/02/2020;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;06/02/2020;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;07/02/2020;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;08/02/2020;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;09/02/2020;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;10/02/2020;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;11/02/2020;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;12/02/2020;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;13/02/2020;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;14/02/2020;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;15/02/2020;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;16/02/2020;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;17/02/2020;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;18/02/2020;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;19/02/2020;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;20/02/2020;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;21/02/2020;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;22/02/2020;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;23/02/2020;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;24/02/2020;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;25/02/2020;0;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;26/02/2020;10;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;27/02/2020;10;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;28/02/2020;80;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;29/02/2020;120;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;01/03/2020;180;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;02/03/2020;240;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;03/03/2020;300;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;04/03/2020;370;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;05/03/2020;570;0;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;06/03/2020;870;10;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;07/03/2020;2090;10;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;08/03/2020;2640;10;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;09/03/2020;3320;20;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;10/03/2020;3740;20;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;11/03/2020;4900;30;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;12/03/2020;6420;40;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;13/03/2020;8540;40;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;14/03/2020;11210;70;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;15/03/2020;13590;110;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;16/03/2020;22000;130;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;17/03/2020;22000;140;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;18/03/2020;26500;190;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;19/03/2020;30030;250;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;20/03/2020;38630;330;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;21/03/2020;48060;430;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;22/03/2020;60770;560;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;23/03/2020;69710;600;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;24/03/2020;80150;660;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;25/03/2020;87890;860;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;26/03/2020;97140;1030;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;27/03/2020;107140;1610;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;28/03/2020;121040;1970;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;29/03/2020;131520;2350;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;30/03/2020;142740;2570;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;31/03/2020;154120;2950;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;01/04/2020;161080;3730;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;02/04/2020;170700;3780;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;03/04/2020;181940;4320;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;04/04/2020;192270;4840;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;05/04/2020;202010;5400;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;06/04/2020;210220;5590;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;07/04/2020;215740;5840;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;08/04/2020;221640;6410;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;09/04/2020;227100;7050;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;10/04/2020;234950;7560;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;11/04/2020;242280;8050;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;12/04/2020;248200;8310;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;13/04/2020;252200;8580;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;14/04/2020;254990;8580;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;15/04/2020;257530;9000;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;16/04/2020;263360;9730;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;17/04/2020;266510;10160;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;18/04/2020;269970;10580;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;19/04/2020;273220;11100;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;20/04/2020;276580;11340;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;21/04/2020;278260;11410;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;22/04/2020;279810;11860;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;23/04/2020;281860;12160;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;24/04/2020;284140;12670;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;25/04/2020;285950;13080;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;26/04/2020;288110;13280;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;27/04/2020;289780;13360;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;28/04/2020;290810;13520;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;29/04/2020;291810;13790;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;30/04/2020;293240;14070;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;01/05/2020;295030;14220;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;02/05/2020;296220;14340;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;03/05/2020;297340;14660;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;04/05/2020;298220;14720;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;05/05/2020;298980;14760;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;06/05/2020;299260;14820;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;07/05/2020;299770;15040;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;08/05/2020;300430;15170;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;09/05/2020;301240;15250;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;10/05/2020;301680;15310;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;11/05/2020;302220;15370;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;12/05/2020;302610;15420;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;13/05/2020;302970;15600;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;14/05/2020;303300;15630;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;15/05/2020;303800;15880;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;16/05/2020;304310;15940;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;17/05/2020;304890;16010;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;18/05/2020;305040;16020;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;19/05/2020;305140;16020;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;20/05/2020;305350;16130;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;21/05/2020;305750;16290;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;22/05/2020;306110;16370;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;23/05/2020;306240;16370;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;24/05/2020;306420;16410;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;25/05/2020;306530;16410;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;26/05/2020;306630;16410;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;27/05/2020;306780;16470;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;28/05/2020;306780;16470;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;29/05/2020;307130;16540;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;30/05/2020;307450;16560;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;31/05/2020;307620;16560;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;01/06/2020;307790;16560;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;02/06/2020;307880;16560;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;03/06/2020;307910;16560;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;04/06/2020;308100;16590;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;05/06/2020;308300;16590;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;06/06/2020;308530;16590;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;07/06/2020;308730;16600;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;08/06/2020;308820;16600;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;09/06/2020;308890;16600;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;10/06/2020;309050;16620;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;11/06/2020;309280;16740;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;12/06/2020;309610;16740;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;13/06/2020;309800;16760;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;14/06/2020;310110;16760;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;15/06/2020;310340;16760;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;16/06/2020;310480;16760;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;17/06/2020;310630;16770;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;18/06/2020;311000;16770;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;19/06/2020;311170;16770;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;20/06/2020;312090;16770;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;21/06/2020;312090;16770;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;22/06/2020;312090;16790;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;23/06/2020;312270;16790;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;24/06/2020;312490;16790;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;25/06/2020;312930;16810;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;26/06/2020;313450;16810;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;27/06/2020;314030;16810;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;28/06/2020;314720;16810;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;29/06/2020;315340;16810;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;30/06/2020;315690;16810;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;01/07/2020;316310;16830;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;02/07/2020;318510;16840;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;03/07/2020;318840;16850;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;04/07/2020;320170;16850;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;05/07/2020;321140;16850;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;06/07/2020;321840;16850;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;07/07/2020;322300;16850;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;08/07/2020;322840;16850;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;09/07/2020;324130;16850;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;10/07/2020;325010;16850;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;11/07/2020;326050;16850;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;12/07/2020;327130;16850;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;13/07/2020;327980;16850;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;14/07/2020;328610;16850;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;15/07/2020;329310;16870;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;16/07/2020;330630;16870;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;17/07/2020;332050;16870;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;18/07/2020;332960;16870;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;19/07/2020;334060;16870;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;20/07/2020;335040;16870;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;21/07/2020;335470;16870;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;22/07/2020;336550;16900;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;23/07/2020;337960;16920;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;24/07/2020;339130;16930;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;25/07/2020;340670;16990;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;26/07/2020;342150;16990;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;27/07/2020;343250;17000;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;28/07/2020;343900;17000;453;57410166;86546180;214243;43.1;18436
83.78;Europe;Switzerland;29/07/2020;345220;17020;453;57410166;86546180;214243;43.1;18436
