life_expectancy;continent;location;date;total_cases;total_deaths;total_deaths_per_million;gdp_per_capita;population;population_density;median_age;aged_65_older;hospital_beds_per_thousand
83.73;Europe;Andorra;18/07/2020;880.0;52.0;673.008;;77265.0;163.755;;;
83.73;Europe;Andorra;19/07/2020;880.0;52.0;673.008;;77265.0;163.755;;;
83.73;Europe;Andorra;20/07/2020;880.0;52.0;673.008;;77265.0;163.755;;;
83.73;Europe;Andorra;21/07/2020;884.0;52.0;673.008;;77265.0;163.755;;;
83.73;Europe;Andorra;22/07/2020;884.0;52.0;673.008;;77265.0;163.755;;;
83.73;Europe;Andorra;23/07/2020;889.0;52.0;673.008;;77265.0;163.755;;;
83.73;Europe;Andorra;24/07/2020;889.0;52.0;673.008;;77265.0;163.755;;;
83.73;Europe;Andorra;25/07/2020;889.0;52.0;673.008;;77265.0;163.755;;;
83.73;Europe;Andorra;26/07/2020;897.0;52.0;673.008;;77265.0;163.755;;;
83.73;Europe;Andorra;27/07/2020;897.0;52.0;673.008;;77265.0;163.755;;;
83.73;Europe;Andorra;28/07/2020;907.0;52.0;673.008;;77265.0;163.755;;;
83.73;Europe;Andorra;29/07/2020;907.0;52.0;673.008;;77265.0;163.755;;;
83.73;Europe;Andorra;30/07/2020;918.0;52.0;673.008;;77265.0;163.755;;;
83.73;Europe;Andorra;31/07/2020;922.0;52.0;673.008;;77265.0;163.755;;;
83.73;Europe;Andorra;01/08/2020;925.0;52.0;673.008;;77265.0;163.755;;;
83.73;Europe;Andorra;02/08/2020;925.0;52.0;673.008;;77265.0;163.755;;;
83.73;Europe;Andorra;03/08/2020;925.0;52.0;673.008;;77265.0;163.755;;;
83.73;Europe;Andorra;04/08/2020;937.0;52.0;673.008;;77265.0;163.755;;;
83.73;Europe;Andorra;05/08/2020;939.0;52.0;673.008;;77265.0;163.755;;;
61.15;Africa;Angola;22/03/2020;2.0;0.0;0.0;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;23/03/2020;2.0;0.0;0.0;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;24/03/2020;2.0;0.0;0.0;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;25/03/2020;2.0;0.0;0.0;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;26/03/2020;2.0;0.0;0.0;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;27/03/2020;3.0;0.0;0.0;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;28/03/2020;4.0;0.0;0.0;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;29/03/2020;4.0;0.0;0.0;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;30/03/2020;7.0;2.0;61;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;31/03/2020;7.0;2.0;61;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;01/04/2020;7.0;2.0;61;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;02/04/2020;8.0;2.0;61;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;03/04/2020;8.0;2.0;61;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;04/04/2020;8.0;2.0;61;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;05/04/2020;10.0;2.0;61;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;06/04/2020;14.0;2.0;61;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;07/04/2020;16.0;2.0;61;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;08/04/2020;17.0;2.0;61;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;09/04/2020;19.0;2.0;61;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;10/04/2020;19.0;2.0;61;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;11/04/2020;19.0;2.0;61;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;12/04/2020;19.0;2.0;61;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;13/04/2020;19.0;2.0;61;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;14/04/2020;19.0;2.0;61;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;15/04/2020;19.0;2.0;61;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;16/04/2020;19.0;2.0;61;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;17/04/2020;19.0;2.0;61;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;18/04/2020;19.0;2.0;61;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;19/04/2020;24.0;2.0;61;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;20/04/2020;24.0;2.0;61;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;21/04/2020;24.0;2.0;61;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;22/04/2020;24.0;2.0;61;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;23/04/2020;24.0;2.0;61;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;24/04/2020;25.0;2.0;61;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;25/04/2020;25.0;2.0;61;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;26/04/2020;25.0;2.0;61;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;27/04/2020;26.0;2.0;61;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;28/04/2020;27.0;2.0;61;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;29/04/2020;27.0;2.0;61;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;30/04/2020;27.0;2.0;61;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;01/05/2020;27.0;2.0;61;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;02/05/2020;29.0;2.0;61;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;03/05/2020;35.0;2.0;61;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;04/05/2020;35.0;2.0;61;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;05/05/2020;35.0;2.0;61;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;06/05/2020;36.0;2.0;61;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;07/05/2020;36.0;2.0;61;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;08/05/2020;36.0;2.0;61;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;09/05/2020;43.0;2.0;61;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;10/05/2020;43.0;2.0;61;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;11/05/2020;45.0;2.0;61;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;12/05/2020;45.0;2.0;61;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;13/05/2020;45.0;2.0;61;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;14/05/2020;45.0;2.0;61;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;15/05/2020;48.0;2.0;61;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;16/05/2020;48.0;2.0;61;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;17/05/2020;48.0;2.0;61;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;18/05/2020;48.0;2.0;61;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;19/05/2020;48.0;2.0;61;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;20/05/2020;50.0;2.0;61;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;21/05/2020;52.0;3.0;91;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;22/05/2020;58.0;3.0;91;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;23/05/2020;60.0;3.0;91;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;24/05/2020;60.0;3.0;91;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;25/05/2020;69.0;4.0;122;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;26/05/2020;69.0;4.0;122;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;27/05/2020;71.0;4.0;122;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;28/05/2020;71.0;4.0;122;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;29/05/2020;73.0;4.0;122;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;30/05/2020;77.0;4.0;122;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;31/05/2020;84.0;4.0;122;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;01/06/2020;86.0;4.0;122;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;02/06/2020;86.0;4.0;122;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;03/06/2020;86.0;4.0;122;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;04/06/2020;86.0;4.0;122;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;05/06/2020;86.0;4.0;122;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;06/06/2020;86.0;4.0;122;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;07/06/2020;86.0;4.0;122;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;08/06/2020;91.0;4.0;122;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;09/06/2020;92.0;4.0;122;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;10/06/2020;96.0;4.0;122;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;11/06/2020;113.0;4.0;122;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;12/06/2020;118.0;5.0;152;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;13/06/2020;130.0;5.0;152;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;14/06/2020;138.0;6.0;183;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;15/06/2020;140.0;6.0;183;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;16/06/2020;142.0;6.0;183;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;17/06/2020;142.0;6.0;183;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;18/06/2020;155.0;7.0;213;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;19/06/2020;155.0;7.0;213;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;20/06/2020;166.0;8.0;243;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;21/06/2020;172.0;8.0;243;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;22/06/2020;176.0;9.0;274;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;23/06/2020;183.0;9.0;274;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;24/06/2020;186.0;10.0;304;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;25/06/2020;189.0;10.0;304;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;26/06/2020;197.0;10.0;304;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;27/06/2020;212.0;10.0;304;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;28/06/2020;244.0;10.0;304;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;29/06/2020;267.0;11.0;335;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;30/06/2020;276.0;11.0;335;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;01/07/2020;284.0;13.0;396;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;02/07/2020;291.0;15.0;456;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;03/07/2020;315.0;17.0;517;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;04/07/2020;328.0;18.0;548;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;05/07/2020;346.0;19.0;578;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;06/07/2020;346.0;19.0;578;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;07/07/2020;353.0;19.0;578;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;08/07/2020;353.0;19.0;578;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;09/07/2020;386.0;21.0;639;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;10/07/2020;396.0;22.0;669;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;11/07/2020;458.0;23.0;0.7;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;12/07/2020;483.0;25.0;761;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;13/07/2020;506.0;26.0;791;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;14/07/2020;506.0;26.0;791;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;15/07/2020;525.0;26.0;791;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;16/07/2020;576.0;27.0;822;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;17/07/2020;607.0;28.0;852;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;18/07/2020;638.0;29.0;882;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;19/07/2020;687.0;29.0;882;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;20/07/2020;705.0;29.0;882;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;21/07/2020;749.0;29.0;882;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;22/07/2020;749.0;29.0;882;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;23/07/2020;779.0;30.0;913;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;24/07/2020;812.0;33.0;1.004;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;25/07/2020;851.0;33.0;1.004;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;26/07/2020;880.0;35.0;1.065;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;27/07/2020;930.0;40.0;1.217;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;28/07/2020;932.0;40.0;1.217;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;29/07/2020;950.0;41.0;1.247;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;30/07/2020;1000.0;47.0;1.43;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;31/07/2020;1078.0;48.0;1.46;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;01/08/2020;1109.0;51.0;1.552;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;02/08/2020;1114.0;52.0;1.582;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;03/08/2020;1148.0;52.0;1.582;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;04/08/2020;1164.0;54.0;1.643;5.819.495;32866268.0;23.89;16.8;2.405;
61.15;Africa;Angola;05/08/2020;1164.0;54.0;1.643;5.819.495;32866268.0;23.89;16.8;2.405;
81.88;North America;Anguilla;27/03/2020;2.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;28/03/2020;2.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;29/03/2020;2.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;30/03/2020;2.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;31/03/2020;2.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;01/04/2020;2.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;02/04/2020;2.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;03/04/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;04/04/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;05/04/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;06/04/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;07/04/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;08/04/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;09/04/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;10/04/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;11/04/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;12/04/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;13/04/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;14/04/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;15/04/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;16/04/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;17/04/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;18/04/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;19/04/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;20/04/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;21/04/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;22/04/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;23/04/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;24/04/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;25/04/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;26/04/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;27/04/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;28/04/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;29/04/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;30/04/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;01/05/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;02/05/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;03/05/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;04/05/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;05/05/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;06/05/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;07/05/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;08/05/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;09/05/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;10/05/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;11/05/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;12/05/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;13/05/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;14/05/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;15/05/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;16/05/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;17/05/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;18/05/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;19/05/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;20/05/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;21/05/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;22/05/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;23/05/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;24/05/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;25/05/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;26/05/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;27/05/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;28/05/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;29/05/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;30/05/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;31/05/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;01/06/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;02/06/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;03/06/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;04/06/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;05/06/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;06/06/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;07/06/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;08/06/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;09/06/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;10/06/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;11/06/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;12/06/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;13/06/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;14/06/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;15/06/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;16/06/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;17/06/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;18/06/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;19/06/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;20/06/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;21/06/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;22/06/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;23/06/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;24/06/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;25/06/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;26/06/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;27/06/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;28/06/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;29/06/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;30/06/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;01/07/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;02/07/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;03/07/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;04/07/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;05/07/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;06/07/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;07/07/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;08/07/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;09/07/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;10/07/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;11/07/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;12/07/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;13/07/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;14/07/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;15/07/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;16/07/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;17/07/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;18/07/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;19/07/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;20/07/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;21/07/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;22/07/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;23/07/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;24/07/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;25/07/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;26/07/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;27/07/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;28/07/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;29/07/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;30/07/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;31/07/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;01/08/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;02/08/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;03/08/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;04/08/2020;3.0;0.0;0.0;;15002.0;;;;
81.88;North America;Anguilla;05/08/2020;3.0;0.0;0.0;;15002.0;;;;
77.02;North America;Antigua and Barbuda;15/03/2020;1.0;0.0;0.0;21.490.943;97928.0;231.845;32.1;6.933;3.8
